system:index,cap_year,capacitymw,comm_year,country,country_lg,fuel1,fuel2,fuel3,fuel4,gppd_idnr,gwh_2013,gwh_2014,gwh_2015,gwh_2016,gwh_estimt,latitude,longitude,name,owner,source,src_latlon,url,.geo
00000000000000001171,0.0,105.0,1983.0,IND,India,Hydro,,,,IND0000234,636.6408,370.57779999999997,533.9567999999999,0.0,0.0,24.587,93.6696,LOKTAK,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[93.669583591784,24.58702074261914]}"
00000000000000001173,0.0,225.0,1993.0,IND,India,Hydro,,,,IND0000207,789.8409499999999,626.3127000000001,777.891,0.0,0.0,25.5177,92.6679,KOPILI,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[92.66787835147916,25.517720619981]}"
00000000000000001174,0.0,126.0,2012.0,IND,India,Hydro,,,,IND0000282,412.33795000000003,406.93510000000003,442.12825000000004,0.0,0.0,25.2354,92.2279,MYNTDU,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[92.22788747099214,25.2354047331848]}"
0000000000000000119b,0.0,11.2,1957.0,IND,India,Hydro,,,,IND0000478,0.0,0.0,0.0,0.0,17.76208908636018,26.0069,91.8114,UMTRU,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[91.8114154338567,26.006903585035346]}"
0000000000000000119c,0.0,60.0,1979.0,IND,India,Hydro,,,,IND0000227,132.90215,112.5345,116.92245,0.0,0.0,25.7848,91.7895,KYREDEMKULAI,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[91.78951238890336,25.784821071860843]}"
0000000000000000119d,0.0,114.0,1980.0,IND,India,Hydro,,,,IND0000477,252.9489,251.94395,297.58459999999997,0.0,0.0,25.6593,91.9003,UMIAM I II &IV,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[91.90028434575758,25.659282512978653]}"
00000000000000001288,0.0,480.0,1996.0,IND,India,Hydro,,,,IND0000486,2508.1562000000004,3061.2369,3266.5551499999997,0.0,0.0,34.1442,74.1857,URI,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[74.18570302356152,34.14419896822535]}"
00000000000000001289,0.0,240.0,2013.0,IND,India,Hydro,,,,IND0000487,401.7412,1182.2391,1189.57225,0.0,0.0,34.0921,74.0318,URI -II,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[74.0317982261332,34.09208946988348]}"
0000000000000000128c,0.0,105.0,1978.0,IND,India,Hydro,,,,IND0000235,513.9175,597.86565,662.87895,0.0,0.0,34.2189,74.5281,LOWER JHELUM,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[74.52811763411293,34.218884760853165]}"
0000000000000000128d,0.0,127.6,1996.0,IND,India,Hydro,,,,IND0000484,213.81554999999997,301.8034,257.05825000000004,0.0,0.0,34.198,75.1245,UPPER SINDH I& II,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[75.12448189291439,34.19801403154311]}"
0000000000000000128e,0.0,44.0,2012.0,IND,India,Hydro,,,,IND0000084,34.0091,35.3225,36.725449999999995,0.0,0.0,34.4903,76.1137,CHUTAK,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[76.11370957892207,34.49029400846154]}"
0000000000000000128f,0.0,3.75,1995.0,IND,India,Hydro,,,,IND0000183,0.0,0.0,0.0,0.0,5.947128042308097,34.5605,76.1299,KARGIL,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[76.12991244619289,34.56049147220545]}"
00000000000000001296,0.0,45.0,2013.0,IND,India,Hydro,,,,IND0000303,50.366899999999994,75.17224999999999,90.05745,0.0,0.0,34.2154,77.1842,NIMOO BAZGO,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[77.18422090101687,34.21538386432374]}"
00000000000000001298,0.0,4.5,1995.0,IND,India,Hydro,,,,IND0000454,0.0,0.0,0.0,0.0,7.136553650769716,32.659,76.7817,THIROT,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[76.7817075667103,32.659010940548676]}"
00000000000000001299,0.0,70.0,2012.0,IND,India,Hydro,,,,IND0000070,220.06414999999998,234.65085000000002,286.41075,0.0,0.0,32.4584,76.532,BUDHIL,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[76.53202183089992,32.45838263943912]}"
0000000000000000129a,0.0,520.0,2014.0,IND,India,Hydro,,,,IND0000326,4.7561,657.4761,639.785,0.0,0.0,31.7398,77.2576,PARBATI-III,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[77.25760507826834,31.73980118512954]}"
0000000000000000129b,0.0,126.0,2006.0,IND,India,Hydro,,,,IND0000229,595.7463,606.64155,653.56575,0.0,0.0,31.7196,77.212,LARGI,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[77.21200365680812,31.719603705152064]}"
0000000000000000129c,0.0,186.0,2006.0,IND,India,Hydro,,,,IND0000253,654.91895,575.9458000000001,692.8782,0.0,0.0,32.0041,77.2494,MALANA,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[77.24939143641085,32.004118873101376]}"
0000000000000000129d,0.0,192.0,2010.0,IND,India,Hydro,,,,IND0000005,696.7388,674.3910999999999,721.3352,0.0,0.0,32.2258,77.207,ALLAIN DUHANGAN,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[77.207021611747,32.225797436676324]}"
000000000000000012a0,0.0,110.0,1954.0,IND,India,Hydro,,,,IND0000403,354.11055,505.2809,529.90715,0.0,0.0,31.9894,76.8072,SHANAN,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[76.80720127477075,31.989397154362244]}"
000000000000000012a1,0.0,64.0,1973.0,IND,India,Hydro,,,,IND0000042,227.50675,293.53495,314.3205,0.0,0.0,31.9546,76.7986,BASSI,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[76.7985836833137,31.954612605512157]}"
000000000000000012a2,0.0,800.0,2015.0,IND,India,Hydro,,,,IND0000204,0.0,0.25,2297.057,0.0,0.0,31.382,76.8761,KOLDAM,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[76.87609712313835,31.381991606506432]}"
00000000000000005d1c,0.0,990.0,1979.0,IND,India,Hydro,,,,IND0000091,3142.8866,3135.3047,3322.4442999999997,0.0,0.0,31.4133,76.8686,DEHAR,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[76.86860161390226,31.413320142115932]}"
00000000000000005d1d,0.0,134.0,1985.0,IND,India,Hydro,,,,IND0000009,731.3349499999999,614.4125,665.1972999999999,0.0,0.0,31.2717,76.4938,ANANDPUR SAHIB ST-I&II,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[76.49378126880924,31.27171336582944]}"
00000000000000005d1e,0.0,77.65,1957.0,IND,India,Hydro,,,,IND0000124,503.1715,420.77555,419.82035,0.0,0.0,31.268,76.492,GANGUWAL,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[76.49198593725569,31.267988052855817]}"
00000000000000005d1f,0.0,77.65,1957.0,IND,India,Hydro,,,,IND0000215,481.5203,428.1684,428.29775,0.0,0.0,31.268,76.492,KOTLA,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[76.49198593725569,31.267988052855817]}"
00000000000000005d21,0.0,412.02,2013.0,IND,India,Hydro,,,,IND0000366,0.0199,1310.9821499999998,1973.49295,0.0,0.0,31.4,77.5927,RAMPUR,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[77.59270371273901,31.399989805330797]}"
00000000000000005d22,0.0,22.5,2000.0,IND,India,Hydro,,,,IND0000127,0.0,0.0,0.0,0.0,35.68276825384858,31.5425,77.7786,GHANVI,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[77.77861029510943,31.54249424739407]}"
00000000000000005d23,0.0,16.95,1986.0,IND,India,Hydro,,,,IND0000011,0.0,0.0,0.0,0.0,26.881018751232595,31.2412,77.8769,ANDHRA,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[77.87690469766645,31.241192729419044]}"
00000000000000005d24,0.0,300.0,2003.0,IND,India,Hydro,,,,IND0000041,1338.76255,1246.3171,1297.9775,0.0,0.0,31.4306,78.241,BASPA,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[78.240997936727,31.43060020831888]}"
00000000000000005d25,0.0,120.0,1989.0,IND,India,Hydro,,,,IND0000391,533.7976,542.36455,0.0,0.0,0.0,31.2642,78.4835,SANJAY BHABA,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[78.48350234632316,31.26421785659336]}"
00000000000000005d26,0.0,1000.0,2011.0,IND,India,Hydro,,,,IND0000182,4629.9937,4219.22785,4702.6884,0.0,0.0,31.5156,78.1073,KARCHAM WANGTOO,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[78.10729061927613,31.515609157379618]}"
00000000000000005d27,0.0,1500.0,2003.0,IND,India,Hydro,,,,IND0000294,7154.57735,6803.3125,7277.22105,0.0,0.0,31.564,77.98,NATHPA JHAKRI,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[77.98000161212924,31.563993342747867]}"
00000000000000005d28,0.0,394.0,2002.0,IND,India,Hydro,,,,IND0000255,1209.23345,1261.7196999999999,1707.0120499999998,0.0,0.0,30.7294,78.4238,MANERI BHALI,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[78.4238075721675,30.72938858678993]}"
00000000000000005d29,0.0,1000.0,2006.0,IND,India,Hydro,,,,IND0000451,4040.12785,3008.4322500000003,3085.495,0.0,0.0,30.3787,78.4795,TEHRI ST -1,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[78.4795077336165,30.378715451092194]}"
00000000000000005d2a,0.0,400.0,2011.0,IND,India,Hydro,,,,IND0000214,1514.24075,1204.11915,1241.80975,0.0,0.0,30.2594,78.4971,KOTESHWAR,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[78.49710198284133,30.259415669358596]}"
00000000000000005d2b,0.0,144.0,1980.0,IND,India,Hydro,,,,IND0000083,780.68695,796.48755,749.9016499999999,0.0,0.0,29.976,78.2203,CHILLA,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[78.2203067405723,29.975977700341424]}"
00000000000000005d2c,0.0,20.4,1955.0,IND,India,Hydro,,,,IND0000331,0.0,0.0,0.0,0.0,32.352376550156045,29.9274,78.0415,PATHRI,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[78.0414917178384,29.927413981817818]}"
00000000000000005d2d,0.0,330.0,2015.0,IND,India,Hydro,,,,IND0000422,0.0,0.0,896.86315,0.0,523.3472677231125,30.2313,78.7924,SRINAGAR,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[78.79238914011195,30.231318730545496]}"
00000000000000005d2e,0.0,198.0,1976.0,IND,India,Hydro,,,,IND0000363,232.42205,268.48085,500.01734999999996,0.0,0.0,29.5169,78.7574,RAMGANGA,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[78.75738017481767,29.51691142209792]}"
00000000000000005d3c,0.0,60.0,1978.0,IND,India,Hydro,,,,IND0000132,229.06889999999999,198.8209,188.1147,0.0,0.0,30.5307,77.4968,GIRI BATA,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[77.49678812449045,30.530690267100454]}"
00000000000000005d3d,0.0,62.4,1991.0,IND,India,Hydro,,,,IND0000510,203.975,184.4531,183.0,0.0,0.0,30.3033,77.5684,WY.CANAL A -D,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[77.5684218534772,30.30331152584296]}"
00000000000000005d3e,0.0,72.0,1992.0,IND,India,Hydro,,,,IND0000195,416.5269,362.10040000000004,319.4547,0.0,0.0,30.3508,77.6017,KHARA,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[77.60168037050678,30.35079804543445]}"
00000000000000005d40,0.0,51.0,1967.0,IND,India,Hydro,,,,IND0000095,253.8842,229.9843,204.03470000000002,0.0,0.0,30.4354,77.6821,DHALIPUR,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[77.68211122410595,30.43540304489563]}"
00000000000000005d41,0.0,33.75,1967.0,IND,India,Hydro,,,,IND0000094,169.7669,148.66295,136.1757,0.0,0.0,30.4561,77.7368,DHAKRANI,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[77.73677906991163,30.456094241050334]}"
00000000000000005d42,0.0,240.0,1975.0,IND,India,Hydro,,,,IND0000082,945.0509999999999,867.7395,809.7111,0.0,0.0,30.5559,77.7915,CHIBRO (YAMUNA),,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[77.79149179900618,30.555914675427868]}"
00000000000000005d43,0.0,120.0,1984.0,IND,India,Hydro,,,,IND0000197,433.7603,404.95505,374.0603,0.0,0.0,30.5085,77.8001,KHODRI,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[77.80010939046322,30.508517922414075]}"
00000000000000005d64,0.0,1325.0,1964.0,IND,India,Hydro,,,,IND0000047,6179.23855,5241.809249999999,5863.1569,0.0,0.0,31.4107,76.4328,BHAKRA,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[76.43278487927728,31.410716911363288]}"
00000000000000005d65,0.0,10.5,1996.0,IND,India,Hydro,,,,IND0000119,0.0,0.0,0.0,0.0,16.65195851846267,32.2417,76.2787,GAJ,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[76.27870054869358,32.24168612092528]}"
00000000000000005d66,0.0,396.0,1979.0,IND,India,Hydro,,,,IND0000340,1758.1948499999999,1320.7232,1726.0862,0.0,0.0,31.9667,75.9469,PONG,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[75.94687839430816,31.966686210209794]}"
00000000000000005d67,0.0,207.0,1987.0,IND,India,Hydro,,,,IND0000276,1240.4963500000001,1045.69525,1163.6127000000001,0.0,0.0,31.9553,75.836,MUKERIAN I -IV,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[75.83601667087626,31.95528585484474]}"
00000000000000005d68,0.0,91.35,1981.0,IND,India,Hydro,,,,IND0000469,360.19,381.95860999999996,306.46,0.0,0.0,32.3367,75.5819,U.B.D.C. ST.-I& II,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[75.58188748947084,32.33670404339707]}"
00000000000000005d6b,0.0,540.0,1994.0,IND,India,Hydro,,,,IND0000074,2329.16565,2539.041,2610.5815,0.0,0.0,32.5966,75.9857,CHAMERA-I,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[75.98570243915374,32.596578285773866]}"
00000000000000005d6c,0.0,300.0,2003.0,IND,India,Hydro,,,,IND0000073,1389.1195,1491.2164500000001,1516.3601,0.0,0.0,32.4734,76.2552,CHAMERA II,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[76.25518170534205,32.473418541200125]}"
00000000000000005d6d,0.0,231.0,2012.0,IND,India,Hydro,,,,IND0000075,933.1707,1015.6761,1038.4018999999998,0.0,0.0,32.4733,76.44,CHAMERA-III,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[76.44001108878034,32.4732838913336]}"
00000000000000005d6e,0.0,198.0,1980.0,IND,India,Hydro,,,,IND0000022,634.8498,792.68665,741.8620500000001,0.0,0.0,32.8063,76.1418,BAIRA SIUL,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[76.14180651773518,32.80631789451769]}"
00000000000000005d6f,0.0,120.0,2010.0,IND,India,Hydro,,,,IND0000400,499.01239999999996,594.0746999999999,594.08465,0.0,0.0,32.6762,75.8215,SEWA-II,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[75.82151936858132,32.676201240173945]}"
00000000000000005d70,0.0,390.0,2007.0,IND,India,Hydro,,,,IND0000107,2139.33955,2165.54785,2349.6726,0.0,0.0,33.3691,75.7985,DULHASTI,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[75.79849424140701,33.369109453267704]}"
00000000000000005d71,0.0,450.0,2008.0,IND,India,Hydro,,,,IND0000020,2785.8010000000004,2925.21045,2985.1393,0.0,0.0,33.1815,75.3155,BAGLIHAR HEP,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[75.31550517021242,33.18149730592142]}"
00000000000000005d72,0.0,32.8,1980.0,IND,India,Hydro,,,,IND0000080,86.565,57.12693,69.545525,0.0,0.0,32.9578,75.1705,CHENANI I to III,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[75.17048726397418,32.95779899434872]}"
00000000000000005d73,0.0,690.0,1990.0,IND,India,Hydro,,,,IND0000386,3218.49665,3474.1221,3573.4032,0.0,0.0,33.142,74.8097,SALAL I & II,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[74.80971538828771,33.14200001174326]}"
00000000000000005e0a,0.0,250.0,2004.0,IND,India,Hydro,,,,IND0000382,657.2174,608.6116499999999,701.02725,0.0,0.0,21.8376,73.7559,S.SAROVAR CHPH,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[73.75590064964094,21.837605118219276]}"
00000000000000005e0d,0.0,520.0,2007.0,IND,India,Hydro,,,,IND0000312,1625.0539,1123.28535,950.23495,0.0,0.0,22.2418,76.1619,OMKARESHWAR,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[76.16191423113497,22.241779134212894]}"
00000000000000005e18,0.0,172.0,1968.0,IND,India,Hydro,,,,IND0000351,507.89775,379.41339999999997,515.5095,0.0,0.0,24.9174,75.5794,R.P.SAGAR,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[75.57941890858471,24.91740663176173]}"
00000000000000005e19,0.0,115.0,1961.0,IND,India,Hydro,,,,IND0000123,403.56205,270.78925,381.13475,0.0,0.0,24.6997,75.5529,GANDHI SAGAR,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[75.55289288488096,24.69967779760459]}"
00000000000000005e20,0.0,140.0,1987.0,IND,India,Hydro,,,,IND0000249,225.9645,184.9108,165.51825,0.0,0.0,23.5443,74.5062,MAHI BAJAJ I&II,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[74.50621458915958,23.54429217631557]}"
00000000000000005e22,0.0,240.0,1994.0,IND,India,Hydro,,,,IND0000167,409.02459999999996,210.47235,288.46045000000004,0.0,0.0,23.3045,73.8254,KADANA,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[73.82537998076344,23.304480764049735]}"
00000000000000005e30,0.0,99.0,1973.0,IND,India,Hydro,,,,IND0000155,320.81785,294.68915000000004,347.60325,0.0,0.0,25.0369,75.6778,J.SAGAR,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[75.67780307771942,25.036885946650678]}"
00000000000000005e38,0.0,40.0,2006.0,IND,India,Hydro,,,,IND0000245,135.84735,96.6742,91.69919999999999,0.0,0.0,25.5623,77.8348,MADHIKHEDA,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[77.83480417273563,25.56228972579795]}"
00000000000000005e3f,0.0,45.0,1999.0,IND,India,Hydro,,,,IND0000360,56.14785,82.11735,36.7553,0.0,0.0,24.7635,78.2322,RAJGHAT (MP),,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[78.23220081211458,24.7635018343334]}"
00000000000000005e41,0.0,30.6,1965.0,IND,India,Hydro,,,,IND0000261,115.40010000000001,80.13730000000001,78.61495000000001,0.0,0.0,25.1001,78.3717,MATATILLA,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[78.37169807382566,25.100081617335743]}"
00000000000000005e49,0.0,1000.0,2004.0,IND,India,Hydro,,,,IND0000151,4058.2866,2529.1905,1964.33895,0.0,0.0,22.2791,76.4728,INDIRA SAGAR,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[76.47282077292151,22.279122030526793]}"
00000000000000005e4c,0.0,13.5,2002.0,IND,India,Hydro,,,,IND0000446,0.0,0.0,0.0,0.0,21.40966095230915,22.5616,77.9635,TAWA,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[77.96348456183654,22.56161745047835]}"
00000000000000005e50,0.0,90.0,1988.0,IND,India,Hydro,,,,IND0000036,544.67295,495.9677,326.45950000000005,0.0,0.0,22.9417,79.925,BARGI,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[79.92501893395968,22.941689140365515]}"
00000000000000005e54,0.0,315.0,1991.0,IND,India,Hydro,,,,IND0000029,1650.4662,1075.9532,571.6076,0.0,0.0,24.1917,81.2875,BANSAGAR (I),,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[81.28749604995102,24.191688734526775]}"
00000000000000005e56,0.0,60.0,2001.0,IND,India,Hydro,,,,IND0000031,123.778,120.44475,39.680600000000005,0.0,0.0,24.1917,81.2875,BANSAGAR (III),,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[81.28749604995102,24.191688734526775]}"
00000000000000005e65,0.0,120.0,1994.0,IND,India,Hydro,,,,IND0000141,250.25244999999998,256.8891,321.68350000000004,0.0,0.0,22.604,82.5977,HASDEOBANGO,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[82.59768413444516,22.603987275142202]}"
00000000000000005e67,0.0,300.0,1962.0,IND,India,Hydro,,,,IND0000376,501.4601,571.35885,373.04540000000003,0.0,0.0,24.1778,83.0361,RIHAND_Hydro,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[83.0361040998228,24.17781979827558]}"
00000000000000005e69,0.0,99.0,1970.0,IND,India,Hydro,,,,IND0000310,202.13425,227.855,159.28955,0.0,0.0,24.4375,82.9655,OBRA,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[82.96550268647933,24.437514507497013]}"
00000000000000005e80,0.0,41.4,1955.0,IND,India,Hydro,,,,IND0000196,114.21605000000001,44.9541,119.84775,0.0,0.0,28.9232,80.0243,KHATIMA,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[80.02430076887116,28.923195277337964]}"
00000000000000005e81,0.0,94.2,1992.0,IND,India,Hydro,,,,IND0000442,382.2591,444.47645,450.0982,0.0,0.0,29.0057,80.0946,TANAKPUR,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[80.09458799919275,29.005690762223722]}"
00000000000000005e82,0.0,280.0,2005.0,IND,India,Hydro,,,,IND0000098,280.89845,739.77255,1084.1818500000002,0.0,0.0,29.8783,80.5727,DHAULI GANGA,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[80.57268479190392,29.878311663828136]}"
00000000000000005e83,0.0,400.0,2006.0,IND,India,Hydro,,,,IND0000505,435.71049999999997,1806.8603,1204.5967500000002,0.0,0.0,30.5669,79.5468,VISHNU PRAYAG,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[79.5467874589149,30.566911081193386]}"
00000000000000005e89,0.0,35.0,1971.0,IND,India,Hydro,,,,IND0000156,157.71744999999999,108.8729,172.50315,0.0,0.0,27.0297,88.8747,JALDHAKA I&II,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[88.87470184513242,27.029703971094477]}"
00000000000000005e8a,0.0,132.0,2013.0,IND,India,Hydro,,,,IND0000448,186.01524999999998,392.21905,512.2857,0.0,0.0,27.0017,88.443,TEESTA LOW DAM-III,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[88.4430143730806,27.00169679885905]}"
00000000000000005e8b,0.0,96.0,2015.0,IND,India,Hydro,,,,IND0000161,0.0,0.0,74.6847,0.0,152.24647788308727,27.1598,88.2924,JORETHANG LOOP,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[88.29238605573751,27.159820625438226]}"
00000000000000005e8c,0.0,80.0,2016.0,IND,India,Hydro,,,,IND0000449,0.0,0.0,18.67615,0.0,126.87206490257272,26.9279,88.4562,TEESTA LOW DAM -IV,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[88.45621005999922,26.927908672008027]}"
00000000000000005e8d,0.0,67.5,1998.0,IND,India,Hydro,,,,IND0000447,0.0,142.53772999999998,79.62985,0.0,0.0,26.4875,88.3155,TEESTA  I-III,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[88.3155009494895,26.48751384192148]}"
00000000000000005e90,0.0,60.0,2000.0,IND,India,Hydro,,,,IND0000368,352.7275,326.0416,343.54364999999996,0.0,0.0,27.2949,88.2921,RANGIT-III,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[88.29211675600448,27.29491932484309]}"
00000000000000005e91,0.0,510.0,2008.0,IND,India,Hydro,,,,IND0000450,2287.9627,2573.81625,2696.6092,0.0,0.0,27.2517,88.4604,TEESTA -V,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[88.46038420586123,27.251696717691303]}"
00000000000000005e93,0.0,99.0,2013.0,IND,India,Hydro,,,,IND0000085,289.9629,428.70570000000004,419.32285,0.0,0.0,27.2093,88.6659,CHUZACHEN,,Central Electricity Authority,WRI,http://www.cea.nic.in/,"{""type"":""Point"",""coordinates"":[88.6659047854542,27.20928200973861]}"
